filename,path,extension,size_bytes,source_type,mod_time_unix,source_user
app.config,C:\Users\francopaula\source\repos,.config,857,secret_injection,1694293894,dev_injector
secrets.py,C:\Users\georgesparks\AppData\Local,.py,2782,secret_injection,1693523130,dev_injector
config.py,C:\inetpub\wwwroot\krossr\public,.py,2979,secret_injection,1702713637,dev_injector
kubeconfig.yaml,C:\Users\twilson\Documents\GitHub,.yaml,553,secret_injection,1718173116,dev_injector
.env.example,C:\Users\ariel00\Documents\GitHub,.example,3995,secret_injection,1703533550,dev_injector
app.config,C:\Users\matthewdelgado\AppData\Local\config,.config,900,secret_injection,1723312913,dev_injector
web.config,C:\Work\Projects\newjims\_posts,.config,1622,secret_injection,1705659337,dev_injector
nuget.config,C:\Users\tinaanderson\Desktop\Coding,.config,3973,secret_injection,1700672277,dev_injector
.env.example,C:\Users\zbranch\Documents\GitHub,.example,2574,secret_injection,1718056866,dev_injector
.env.test,\\wsl$\Debian\home\dev\api,.test,2249,secret_injection,1728332797,dev_injector
firebase.json,C:\Work\Projects\adasegroup.github.io\_content,.json,2760,secret_injection,1708998164,dev_injector
config.yml,C:\Work\Projects\bootles\vendor,.yml,1301,secret_injection,1696343031,dev_injector
config.py,\\wsl$\Ubuntu\home\runner\core,.py,2509,secret_injection,1691914010,dev_injector
client_secret.json,C:\Temp\Publish\morpheus-cli\lib,.json,3880,secret_injection,1690069465,dev_injector
web.config,C:\Users\rogersalexa\Desktop\Coding,.config,3688,secret_injection,1695712005,dev_injector
.env.example,\\wsl$\Debian\home\runner\core,.example,860,secret_injection,1700743736,dev_injector
ormconfig.js,C:\Users\jbennett\Dev\shoppingchauau,.js,2994,secret_injection,1704653359,dev_injector
wp-config.php,C:\Users\robertluna\Dev\rust\config,.php,3294,secret_injection,1699937138,dev_injector
secrets.js,Z:\IT_Admin\Tools\mizool\technology\config,.js,3128,secret_injection,1694405123,dev_injector
.env.example,\\wsl$\Ubuntu\home\dev\core,.example,2003,secret_injection,1719243129,dev_injector
local_settings.py,\\wsl$\Debian\home\admin\auth-service,.py,740,secret_injection,1712208678,dev_injector
ormconfig.js,C:\Apps\Production\bunch\lettuce_bunch,.js,3345,secret_injection,1714161364,dev_injector
wp-config.php,C:\Users\tyler99\Downloads\gnuradio-tta-master\config,.php,1146,secret_injection,1717531918,dev_injector
ormconfig.js,C:\Users\aharper\source\repos,.js,478,secret_injection,1724020356,dev_injector
hibernate.cfg.xml,C:\Work\Projects\rejoice\src\config,.xml,2555,secret_injection,1691010157,dev_injector
application.yml,\\wsl$\Ubuntu\home\runner\core,.yml,3890,secret_injection,1708659284,dev_injector
settings.py,C:\Users\tiffany81\Documents\GitHub\config,.py,3902,secret_injection,1694073053,dev_injector
.env.test,C:\Users\ijones\Dev\nodebp,.test,614,secret_injection,1715876819,dev_injector
secrets.json,C:\Work\Projects\sitecore-salesforce-connect\source,.json,2805,secret_injection,1702394258,dev_injector
config.yml,C:\Work\Projects\slim-framework\src,.yml,1866,secret_injection,1718594446,dev_injector
firebase.json,C:\Users\castillosarah\Downloads\ezpedia-master,.json,3924,secret_injection,1708759932,dev_injector
credentials.json,\\wsl$\Ubuntu\home\config,.json,503,secret_injection,1714031303,dev_injector
wp-config.php,C:\Users\sysadmin\OneDrive - Corp\Backups,.php,3446,secret_injection,1711201044,dev_injector
client_secret.json,C:\Program Files\Enterprise Apps\Vanguard.Framework\tests,.json,1617,secret_injection,1714803818,dev_injector
.env.production,C:\Users\woodswilliam\source\repos,.production,1491,secret_injection,1731513112,dev_injector
config.py,C:\Users\efoster\source\repos,.py,3892,secret_injection,1690871702,dev_injector
nuget.config,C:\Users\nelsonmichael\Documents\GitHub,.config,312,secret_injection,1729114632,dev_injector
secrets.js,C:\Users\backup_svc\OneDrive - Corp\Backups,.js,2287,secret_injection,1732682244,dev_injector
wp-config.php,C:\Users\lbaker\Desktop\Coding\config,.php,3522,secret_injection,1731886976,dev_injector
app.config,C:\Users\garymoore\Dev\ExpandoIntelligizer\config,.config,697,secret_injection,1695292869,dev_injector
config.json,C:\Work\Projects\ITK_4D\Modules,.json,1398,secret_injection,1693178191,dev_injector
firebase.json,C:\Apps\Production\azure-sdk-for-ruby\data,.json,299,secret_injection,1729012711,dev_injector
secrets.js,C:\Users\tinaanderson\Dev\live555,.js,1037,secret_injection,1730011847,dev_injector
.env.test,C:\Users\cloud_user\Downloads\material-components-ios-codelabs-master,.test,1287,secret_injection,1728295979,dev_injector
config.py,C:\Work\Projects\StoryLine.Rest\Examples,.py,1528,secret_injection,1734596857,dev_injector
secrets.py,C:\Users\mitchellveronica\Desktop\Coding\config,.py,2554,secret_injection,1705541210,dev_injector
database.php,C:\Users\bushjennifer\AppData\Local,.php,788,secret_injection,1697388468,dev_injector
.env.test,C:\Users\alexanderdenise\Downloads\TelerikAcademy-master\config,.test,1482,secret_injection,1692424685,dev_injector
.env.example,\\wsl$\Ubuntu\home\deploy\auth-service,.example,3684,secret_injection,1697157444,dev_injector
firebase.json,C:\Users\makayla59\AppData\Local,.json,798,secret_injection,1693817205,dev_injector
secrets.py,C:\Users\gguerrero\source\repos,.py,999,secret_injection,1721020114,dev_injector
settings.json,C:\Users\fordcharlene\Desktop\Code_Review,.json,535,secret_injection,1735357535,dev_injector
.env.test,C:\Users\stacy79\AppData\Local,.test,746,secret_injection,1701265150,dev_injector
secrets.py,C:\Users\jerry98\AppData\Local,.py,818,secret_injection,1725506841,dev_injector
database.yml,C:\Work\Projects\u-boot-digilent\drivers,.yml,2221,secret_injection,1710903550,dev_injector
config.json,\\wsl$\Debian\home\config,.json,3108,secret_injection,1716223686,dev_injector
firebase.json,C:\Jenkins\workspace\MVDM_Build\vprEmulator,.json,2956,secret_injection,1702586243,dev_injector
application.yml,C:\Users\nbaker\Dev\apache-wicket-1.5.7\config,.yml,2505,secret_injection,1725127663,dev_injector
kubeconfig.yaml,C:\Users\miranda56\Dev\dariah,.yaml,1547,secret_injection,1708495293,dev_injector
database.json,C:\Users\vpowers\AppData\Local,.json,1698,secret_injection,1728630139,dev_injector
.env.example,C:\Users\beltrandoris\Documents\GitHub\config,.example,378,secret_injection,1715761968,dev_injector
secrets.json,C:\Users\devops\source\repos,.json,3939,secret_injection,1724949321,dev_injector
app.config,C:\Users\stephensjennifer\Desktop\Coding,.config,2537,secret_injection,1716189524,dev_injector
wp-config.php,C:\Users\troycarroll\Dev\maven,.php,3507,secret_injection,1712557163,dev_injector
ormconfig.js,C:\Users\ashleywagner\AppData\Local,.js,3117,secret_injection,1727277013,dev_injector
local_settings.py,C:\Users\aaronsoto\Desktop\Coding\config,.py,3331,secret_injection,1718233518,dev_injector
database.json,C:\Users\wyoung\Documents\GitHub\config,.json,1598,secret_injection,1697906801,dev_injector
.env,C:\Users\nathaniel57\source\repos,.env,389,secret_injection,1728121569,dev_injector
secrets.js,\\wsl$\Debian\home\dev\backend,.js,3873,secret_injection,1713652585,dev_injector
.env.production,C:\Users\lucasgregory\source\repos\config,.production,1579,secret_injection,1717357733,dev_injector
ormconfig.js,C:\Users\ojackson\AppData\Local,.js,2580,secret_injection,1709470574,dev_injector
nuget.config,\\wsl$\Debian\home\dev\auth-service,.config,3038,secret_injection,1730640147,dev_injector
wp-config.php,C:\GitLab-Runner\builds\405503\faunafilm,.php,949,secret_injection,1700212130,dev_injector
database.yml,C:\Users\gguerrero\Desktop\Coding,.yml,2370,secret_injection,1729678688,dev_injector
.env.production,C:\Users\vramirez\Dev\ResInsight,.production,2144,secret_injection,1701632751,dev_injector
database.php,\\wsl$\Debian\home\dev\api,.php,705,secret_injection,1700972698,dev_injector
config.js,C:\Users\johnhuff\Dev\Java-Patterns\config,.js,3638,secret_injection,1710148077,dev_injector
secrets.py,C:\Users\jensenchristopher\Documents\GitHub,.py,2202,secret_injection,1690683734,dev_injector
client_secret.json,C:\Work\Projects\incubator-trafodion\wms,.json,3262,secret_injection,1713167492,dev_injector
firebase.json,C:\Users\amandajackson\Documents\GitHub,.json,2257,secret_injection,1720087883,dev_injector
.env.example,C:\Users\owensjohn\Documents\GitHub,.example,3433,secret_injection,1719457436,dev_injector
settings.py,C:\Work\Projects\Xtext2Sonar\evaluation-scenarios,.py,1158,secret_injection,1700325589,dev_injector
secrets.js,D:\Build_Artifacts\cdiProject\v6.0\YD-HalModule,.js,2103,secret_injection,1707756752,dev_injector
settings.json,D:\Archive\Legacy_Projects\php-mad-fizzbuzz-2\tests,.json,648,secret_injection,1734815893,dev_injector
.env.production,C:\Users\jacksonchad\source\repos\config,.production,2490,secret_injection,1690863897,dev_injector
config.json,C:\Users\vramirez\source\repos,.json,1521,secret_injection,1732765697,dev_injector
web.config,\\wsl$\Debian\home\dev\core,.config,2424,secret_injection,1695648120,dev_injector
secrets.json,C:\Users\sanchezchristine\Dev\data-structures-c,.json,2216,secret_injection,1715342357,dev_injector
secrets.js,C:\Users\xwilson\Dev\Count_Words_2015\config,.js,2144,secret_injection,1694888924,dev_injector
config.json,C:\Users\johngarcia\Documents\GitHub\config,.json,2118,secret_injection,1734513138,dev_injector
app.config,C:\Users\deanamber\Dev\sclo-ci-tests,.config,3268,secret_injection,1728342465,dev_injector
settings.json,C:\Users\joshua86\AppData\Local,.json,2518,secret_injection,1705690804,dev_injector
ormconfig.js,\\wsl$\Ubuntu\home\deploy\core,.js,3975,secret_injection,1709956547,dev_injector
.env.local,C:\Users\doris06\Dev\cloudnet,.local,3492,secret_injection,1715242063,dev_injector
firebase.json,C:\Users\gibbsandrew\source\repos\config,.json,2139,secret_injection,1706450543,dev_injector
firebase.json,C:\Users\gabriellaball\AppData\Local,.json,1694,secret_injection,1721787554,dev_injector
database.php,C:\Work\Projects\rebuildingtogethercaptain\gae,.php,2746,secret_injection,1713236037,dev_injector
web.config,C:\Users\jmcclure\Downloads\hdb-master,.config,3679,secret_injection,1725465379,dev_injector
client_secret.json,C:\Users\francopaula\Documents\GitHub,.json,2597,secret_injection,1719649249,dev_injector
secrets.json,D:\Build_Artifacts\Kob-Eye\v4.2\Modules,.json,2984,secret_injection,1700244433,dev_injector
credentials.json,C:\Work\Projects\Wiki-Reputation-Predictor\weka,.json,658,secret_injection,1710251602,dev_injector
config.js,C:\Users\christopher28\Desktop\Coding\config,.js,1221,secret_injection,1702574364,dev_injector
ormconfig.js,C:\Work\Projects\k2cro4\native_client\config,.js,1232,secret_injection,1734241848,dev_injector
firebase.json,C:\Users\ericneal\Documents\GitHub,.json,2768,secret_injection,1725787166,dev_injector
settings.py,C:\Users\zhanna\Documents\GitHub,.py,3688,secret_injection,1700359018,dev_injector
nuget.config,C:\Users\dsanders\AppData\Local,.config,2636,secret_injection,1701376967,dev_injector
database.yml,C:\Work\Projects\ej\h,.yml,2148,secret_injection,1699220445,dev_injector
credentials.json,\\wsl$\Ubuntu\home\dev\backend,.json,632,secret_injection,1694873127,dev_injector
secrets.json,C:\Work\Projects\systemd\src,.json,790,secret_injection,1704144634,dev_injector
credentials.json,C:\Users\riosjennifer\Documents\GitHub,.json,3133,secret_injection,1733551608,dev_injector
config.json,C:\Program Files\Enterprise Apps\bugsnag-android-gradle-plugin,.json,3202,secret_injection,1704479086,dev_injector
settings.json,C:\Users\aws_svc\Downloads\backbone-master,.json,3588,secret_injection,1713745349,dev_injector
ormconfig.js,C:\Users\hsmith\AppData\Local,.js,3783,secret_injection,1710790536,dev_injector
wp-config.php,C:\Users\asanchez\AppData\Local,.php,2089,secret_injection,1719897475,dev_injector
database.json,C:\Users\troycarroll\source\repos,.json,3701,secret_injection,1689467973,dev_injector
nuget.config,\\wsl$\Ubuntu\home\config,.config,3131,secret_injection,1732886427,dev_injector
secrets.py,C:\Users\jacobskimberly\Desktop\Code_Review,.py,1629,secret_injection,1710644508,dev_injector
secrets.js,C:\Users\danielalexander\Downloads\ambry-master,.js,1674,secret_injection,1695235732,dev_injector
.env.production,C:\Users\doris06\Downloads\clamav-master,.production,2580,secret_injection,1713844359,dev_injector
app.config,C:\Users\rachelbennett\Desktop\Coding,.config,2103,secret_injection,1702168197,dev_injector
.env.local,C:\Users\samanthahughes\Desktop\Coding,.local,2903,secret_injection,1696170449,dev_injector
.env,C:\Users\kristinapatterson\Downloads\dspone-master\config,.env,1729,secret_injection,1731148922,dev_injector
config.py,C:\Users\amber59\AppData\Local,.py,2073,secret_injection,1702724352,dev_injector
credentials.json,C:\Work\Projects\superputty\lib,.json,1925,secret_injection,1692182998,dev_injector
.env.local,C:\Users\dkirby\source\repos,.local,3054,secret_injection,1693436658,dev_injector
auth.json,C:\Users\joadams\AppData\Local\config,.json,328,secret_injection,1730525243,dev_injector
secrets.json,C:\Users\johnhuff\AppData\Local,.json,1766,secret_injection,1734726769,dev_injector
.env.example,C:\Users\rothronald\source\repos,.example,373,secret_injection,1689163473,dev_injector
database.json,C:\Users\codychen\Documents\GitHub,.json,3183,secret_injection,1714701840,dev_injector
database.php,\\wsl$\Ubuntu\home\runner\api,.php,381,secret_injection,1727016245,dev_injector
settings.json,C:\Users\johnortiz\Documents\GitHub\config,.json,302,secret_injection,1725945268,dev_injector
.env.example,C:\Users\azure_agent\Downloads\Transdev-master\config,.example,618,secret_injection,1712539228,dev_injector
firebase.json,C:\Users\gmoore\source\repos,.json,2202,secret_injection,1735661425,dev_injector
firebase.json,C:\Users\jonathanjones\AppData\Local,.json,3986,secret_injection,1717662803,dev_injector
database.php,C:\Users\johnhuff\Desktop\Coding,.php,1280,secret_injection,1708922960,dev_injector
app.config,C:\Users\troycarroll\Downloads\ir-practice-solr-master,.config,3866,secret_injection,1704562962,dev_injector
.env.production,C:\Users\sadams\Dev\apache-wicket-1.5.7,.production,3855,secret_injection,1708790678,dev_injector
client_secret.json,C:\Users\nicholas37\Dev\udacity-readable-project,.json,443,secret_injection,1735302775,dev_injector
firebase.json,C:\Users\colekenneth\Desktop\Coding,.json,3059,secret_injection,1704480238,dev_injector
web.config,\\wsl$\Ubuntu\home\config,.config,1700,secret_injection,1705760177,dev_injector
secrets.json,C:\Users\thomasgibson\AppData\Local,.json,2183,secret_injection,1719263804,dev_injector
secrets.py,C:\GitLab-Runner\builds\398391\servo,.py,1078,secret_injection,1698619639,dev_injector
kubeconfig.yaml,\\wsl$\Ubuntu\home\runner\core,.yaml,2756,secret_injection,1696401047,dev_injector
.env.local,C:\Users\ymora\Documents\GitHub,.local,3071,secret_injection,1733947770,dev_injector
config.yml,C:\Users\tara56\AppData\Local,.yml,855,secret_injection,1692767574,dev_injector
firebase.json,C:\Users\bradley82\Desktop\Coding,.json,1175,secret_injection,1711014871,dev_injector
firebase.json,C:\Program Files\Enterprise Apps\batik\sources,.json,3143,secret_injection,1708639665,dev_injector
config.php,C:\Users\montoyaantonio\Documents\GitHub,.php,3595,secret_injection,1722899137,dev_injector
kubeconfig.yaml,C:\Users\bryantcarol\source\repos,.yaml,2762,secret_injection,1716547240,dev_injector
settings.json,D:\Archive\Legacy_Projects\vladn-ovs-doc\doxygen,.json,2071,secret_injection,1703445750,dev_injector
config.json,C:\Users\jonathanjones\Dev\azure-sdk-for-net,.json,337,secret_injection,1722423017,dev_injector
settings.json,C:\Users\charlesfitzgerald\source\repos,.json,768,secret_injection,1723191467,dev_injector
settings.json,C:\Work\Projects\cbss-addons\report_move_voucher\config,.json,1771,secret_injection,1710805515,dev_injector
config.yml,C:\Users\aws_svc\Documents\GitHub,.yml,1845,secret_injection,1703730483,dev_injector
.env.test,C:\Users\russellgary\Dev\backbone\config,.test,894,secret_injection,1713882231,dev_injector
secrets.py,C:\Users\anthony84\Downloads\zhaomengit.github.io-master,.py,3574,secret_injection,1706593332,dev_injector
credentials.json,C:\Users\rosalesbrittany\Desktop\Coding,.json,1108,secret_injection,1693521589,dev_injector
kubeconfig.yaml,C:\Users\kimberlyhanson\source\repos,.yaml,3159,secret_injection,1710896212,dev_injector
config.py,C:\Users\anewman\Dev\Chatbot-GrandLyon,.py,1423,secret_injection,1714533760,dev_injector
.env.test,C:\Users\marioevans\source\repos\config,.test,2193,secret_injection,1732907234,dev_injector
database.php,C:\Users\lucasgomez\source\repos,.php,317,secret_injection,1711267283,dev_injector
secrets.json,D:\Build_Artifacts\vmime\v9.4\tests,.json,2294,secret_injection,1714655729,dev_injector
secrets.py,\\wsl$\Debian\home\admin\core,.py,3732,secret_injection,1694164489,dev_injector
kubeconfig.yaml,C:\Users\johnhuff\Desktop\Coding\config,.yaml,2837,secret_injection,1698436658,dev_injector
.env,C:\Users\barbaracross\Desktop\Code_Review,.env,1201,secret_injection,1694760084,dev_injector
database.json,C:\Apps\Production\ingress\internal\config,.json,2557,secret_injection,1731328776,dev_injector
secrets.json,C:\Users\davidstevens\AppData\Local,.json,3751,secret_injection,1726193359,dev_injector
nuget.config,C:\Users\kyle43\Downloads\reallife-master,.config,974,secret_injection,1719368220,dev_injector
secrets.json,D:\Websites\CodeAPI\public_html\docs,.json,2020,secret_injection,1733029345,dev_injector
database.yml,C:\Work\Projects\docker4data\data,.yml,1386,secret_injection,1716926380,dev_injector
